cons_name,year,month,precip_mm,tmean_c,tmax_c,cdd,aod
Kade,2014,3,133.5106300502956,26.81243186739892,31.85150453597203,149.18538788936988,0.6015323523750928
Akatsi South,2014,3,71.01227373985381,28.395455909313785,32.52847169815853,198.25913318872497,1.0200257371337411
North Tongu,2014,3,86.16896078932476,28.41004060772929,33.57426913138299,198.7112588396075,0.6773921036052147
Salaga North,2014,3,44.62719420956773,31.50712698370401,37.32851693383613,294.7209364948386,0.2275853905291357
Akan,2014,3,106.27746537542562,27.134792908834388,31.36040951022676,159.17858017386678,0.4646937610868868
Adaklu,2014,3,102.18053792545008,27.77163202024921,33.09951711704666,178.9205926277308,0.8599140637890487
Bole Bamboi,2014,3,70.9228176889697,30.02133587101807,36.59346624913515,248.66141200156656,0.3645488154627322
Adansi Asokwa,2014,3,109.91023436374208,26.82058731832552,31.82915021638714,149.43820686808883,0.3900667297433227
Obuasi West,2014,3,93.40702493971524,26.817827706760077,31.89503587381051,149.35265890956504,0.2371140408181512
Abuakwa North,2014,3,141.92883208215233,26.51988993389888,31.43550370412037,140.11658795086407,0.528416401006887
Tain,2014,3,111.22428353831722,28.458809322411664,34.35447300670485,200.2230889947517,0.3435928655205165
Wenchi,2014,3,124.30596428121412,28.054513823905104,33.766923598982025,187.6899285410608,0.296713451981263
Sefwi Akontonbra,2014,3,120.9941243123156,26.475046695979653,31.346715482142507,138.72644757537273,0.55077137673068
Kpando,2014,3,115.35417645343998,28.30470455669246,32.05132411462257,195.44584125746343,0.3987069417593046
Nkwanta South,2014,3,78.37475593862654,28.139705125376864,33.391467792294776,190.33085888669532,0.5545113858081138
New Juaben North,2014,3,130.28448448002288,26.802430445388055,31.80895266196821,148.87534380702903,0.57639643121151
Botianor Ngleshie,2014,3,73.28122892949064,27.88120538021029,31.08748508023221,182.31736678651976,0.7726420587706929
Ketu South,2014,3,65.56936208250376,28.155108637445306,31.313830980232364,190.8083677608052,0.8417307683030268
Krachi West,2014,3,57.00273654470675,29.954185017792096,34.65231185519438,246.57973555154103,0.4375826736709566
Akwatia,2014,3,134.64314187866597,26.457436863610525,31.28241914109718,138.18054277192977,0.5913230723176117
Suaman,2014,3,115.35648578947328,26.24938033905872,31.03741661491348,131.73079051081552,0.3069589376445891
Jaman North,2014,3,117.52595521919508,28.017555645404595,33.8626902212676,186.54422500754237,0.3952077781129871
Krachi East,2014,3,84.7206862770281,29.02068175413515,32.704846068914925,217.6411343781839,0.498436284331907
Korle Klottey,2014,3,57.59242622367231,27.874952878234296,31.053666440902248,182.1235392252612,0.630886832502473
Tempane,2014,3,20.871045400736605,31.95798527809636,38.54510702100367,308.69754362099525,0.1922551503322946
Okere,2014,3,113.19330735974444,27.04723240649692,32.262327906973226,156.46420460139865,0.5587051553731759
Ablekuma Central,2014,3,67.11198238908122,27.87157910729,31.17564692128002,182.0189523259889,1.1089263878302844
Ayawaso North,2014,3,58.23126180205987,27.874952878234296,31.053666440902248,182.1235392252612,0.5558440364827406
Shai Osudoku,2014,3,85.32814563976534,28.236232258894,32.74759332076028,193.32320002571012,0.6951112942825198
Techiman North,2014,3,127.72304978924404,27.157025383622923,32.87131205755156,159.86778689231102,0.3599465311475631
Atebubu Amantin,2014,3,93.16891886090296,29.07328602864341,35.40093216573396,219.2718668879301,0.37071250847496
Ablekuma South,2014,3,67.19576198318997,27.87157910729,31.17564692128002,182.0189523259889,1.0784802494199537
Ayawaso Central,2014,3,65.08875906901804,27.874952878234296,31.053666440902248,182.1235392252612,0.9396448354614348
Nkoranza North,2014,3,98.51162162009832,28.228322857801334,34.23959454488119,193.07800859183456,0.2979930565438208
Berekum West,2014,3,131.49076575166944,27.88115298739083,33.36566744358964,182.31574260911665,0.3801040908315981
Keta,2014,3,66.00332324386586,28.501298499357684,31.895936056379167,201.54025348009063,0.8841277934714243
Jaman South,2014,3,129.11371001244245,27.962082441373106,33.45348654078643,184.8245556825757,0.3446958804368702
Biakoye,2014,3,120.37588801911906,28.169483280295182,31.869992124950976,191.25398168914876,0.4889323518665586
Ayensuano,2014,3,123.58749425500277,26.74091266612684,31.54480963097151,146.96829264993087,0.7251904609759604
Gomoa East,2014,3,105.91563734243375,27.38114463926268,31.03736188704352,166.81548381714725,0.7467598013796483
Zabzugu,2014,3,42.16890698545311,30.85936705706165,37.12942303363707,274.6403787689068,0.3126590306136532
Techiman South,2014,3,127.47312629259656,27.155170087547123,32.54654364612254,159.8102727139646,0.4112595826857944
Akuapim North,2014,3,108.70410303045448,27.14041633127569,32.08525452263544,159.352906269548,0.5692665154924957
Ejura/ Sekyedumase,2014,3,103.80944677864204,27.881299489573475,33.65363714537775,182.32028417678305,0.4189017424928943
Ajumako Enyan Esiam,2014,3,126.83088093334187,26.948422056881185,30.707219232755303,153.40108376331207,0.7261444030380477
Nkoranza South,2014,3,102.7883844245197,27.90814645318819,33.429170241598335,183.15254004882945,0.3172916141848027
Aowin,2014,3,120.28544049009186,26.26108987728911,30.890574737401067,132.0937861959517,0.6238825002097332
Bunkpurugu,2014,3,21.42988963710781,31.35148948120961,37.83947971978829,289.89617391749994,0.2142613563581269
Sunyani West,2014,3,122.24964820294878,27.727065647347136,33.09315192986575,177.5390350677593,0.4040152775824249
Upper Denkyira East,2014,3,126.38370810390624,26.631001903696944,31.592699506395515,143.56105901460006,0.5684904309480582
Kumawu,2014,3,119.32001180141776,28.310881223896697,34.4016625262285,195.63731794078768,0.487065732142038
Nandom,2014,3,27.02847522652957,31.615745366912986,38.801356160254,298.0881063743063,0.3632685631762423
Amenfi West,2014,3,124.84949826168258,26.23784038470012,30.79771709409588,131.3730519257006,0.6772051945411723
Nsuta/ Kwamang/ Beposo,2014,3,107.08931185286792,28.088573745380064,34.013615937885525,188.7457861067793,0.5283814004672092
Buem,2014,3,129.38224806373086,26.97635822395732,31.152814707422465,154.26710494267886,0.4949883104309716
Ada,2014,3,65.80175701811646,28.089160438732893,30.462902310617004,188.7639736007209,0.9832216590875344
Dormaa East,2014,3,133.59885693062915,27.76420953637312,33.237175006663634,178.6904956275622,0.4740513795968581
Abura Asebu Kwamankese,2014,3,103.48064443548432,26.79790154869112,30.29702632616488,148.73494800942277,0.8093847404647045
Akuapim South,2014,3,101.11784563260736,27.280295012586965,31.993594735333005,163.68914539019391,0.6388978924958643
Mampong,2014,3,103.91964034390898,27.460013874065748,33.12133572392264,169.26043009604072,0.4165617192041538
Offinso North,2014,3,113.4259014487812,27.21147392997384,32.36292995321298,161.55569182919675,0.2988639465841706
Sunyani East,2014,3,125.08402092166315,27.577241478552335,32.86845175277931,172.89448583512058,0.4073719287877085
Ningo Prampram,2014,3,79.25845262878106,28.190668169297403,31.47385875815366,191.91071324822164,0.6572339351578161
Achiase,2014,3,129.89558743314146,26.663699975052467,31.53843797063698,144.57469922662816,0.7275190679878617
Ellembele,2014,3,122.0935822204968,26.37942423322152,29.573926645735156,135.76215122986943,0.2397084370730438
Dormaa West,2014,3,127.33288717727476,27.72357118771507,33.1948706203189,177.4307068191668,0.4452133087892763
EKUMFI,2014,3,114.8864913488394,27.25832610018208,29.78519007517989,163.00810910564476,0.6258114814338457
Upper West Akim,2014,3,115.26718999881936,27.05972612565865,31.900504584851177,156.85150989541543,0.8759610845891312
Tano North,2014,3,117.31442265915096,27.255603149565736,32.41109872529228,162.9236976365398,0.2748648523749099
Twifo Ati Morkwaa,2014,3,132.59929506162422,26.448143006912936,31.184110075538868,137.8924332142954,0.6337780630988818
Hohoe,2014,3,144.33705919381038,26.43760927800373,30.700040254122296,137.56588761811432,0.6044925133864267
Kpone Katamanso,2014,3,79.64646446676014,28.164197143950076,32.03310452248357,191.0901114624544,0.5878649850081381
Evalue Ajomoro Gwira,2014,3,120.11800474780772,26.507819502565194,29.764184838482556,139.74240457952476,0.2366394623296993
Afram Plains North,2014,3,105.50267694128944,28.97680281012796,33.564452251301326,216.2808871139705,0.4224793143263362
Assin South,2014,3,129.8790835307486,26.3222890239936,30.85248176633568,133.99095974380015,0.7748155084934085
Cape Coast South,2014,3,89.15150392689134,26.879422178121764,30.26152415327815,151.26208752177357,0.6450531094302022
Asutifi North,2014,3,130.99009002956475,27.745406537089423,33.14383840505292,178.10760264977642,0.4207110489741648
Sekyere Afram Plains,2014,3,106.90756304919078,27.11200364517977,32.28563246721429,158.47211300057586,0.3277470021753391
Assin North,2014,3,125.94198634903516,26.653085017180583,31.678725456357217,144.2456355325943,0.6812421306858636
Domeabra/ Obom,2014,3,99.07042079061524,27.444025852560404,31.95128078032988,168.7648014293729,0.8115024181683561
Shama,2014,3,86.93529564557285,26.930079226939792,29.740183061057746,152.83245603513177,0.6610387347504896
Ahafo Ano South East,2014,3,111.16777382463452,27.112057012337367,32.28540302408977,158.47376738245816,0.2715086505965735
Asikuma Odoben Brakwa,2014,3,130.73821650706918,26.676576049560417,31.34087623396959,144.97385753637707,0.6883373259801164
Nadawli Kaleo,2014,3,29.97555675143475,31.35201825715723,38.0113374728224,289.9125659718753,0.3487260874276943
Afram Plains South,2014,3,111.53712057646544,28.69107704253281,33.71769783634361,207.4233883184988,0.4957908000848961
Essikadu Ketan,2014,3,80.58539323433351,26.977484440776585,29.694290788342883,154.3020176640729,0.420621892262732
Bawku Central,2014,3,17.328482906379293,31.98737441566195,38.55926262737255,309.60860688552606,0.2706644558475631
Sekondi,2014,3,77.26538016428137,26.926970561074608,29.80809958754719,152.736087393312,0.3749421209512877
Afigya Sekyere East,2014,3,106.51831917882052,26.80903119669829,31.972951244977807,149.0799670976489,0.3355633581687511
Awutu Senya East,2014,3,94.36577559287282,27.53371696811055,31.511468457187608,171.54522601142725,0.7913466929606248
Pusiga,2014,3,18.711759230136543,31.786384162761607,38.35356875175784,303.3779090456063,0.2800501691324193
Effia,2014,3,76.15614648489628,27.09615741032428,29.806295874810985,157.98087972005266,0.4153525847457627
Offinso South,2014,3,103.86903921747565,27.15255488783765,32.3069906074176,159.7292015229636,0.2826186163596209
Agona East,2014,3,117.62716874259264,27.12909374445729,31.651962192537923,159.00190607817427,0.8730312883194457
Ahanta West,2014,3,88.71481054197264,27.022699605669622,29.52150866673605,155.7036877757585,0.2605508887900882
Zebilla,2014,3,20.56658233154215,31.938743536074583,38.59485070732385,308.1010496183092,0.2183066056128207
Afadjato South,2014,3,135.98209405005255,27.449622408351612,31.637916723090697,168.9382946589037,0.6602227874011538
Takoradi,2014,3,66.76513935739705,26.926970561074608,29.80809958754719,152.736087393312,0.5838315714944348
Asutifi South,2014,3,130.53634784566543,27.83459849684205,33.15157936006472,180.872553402102,0.3146551727689863
Lambussie Karne,2014,3,25.32416018310803,31.4985811683308,38.62943564896089,294.4560162182611,0.3559477727967698
Bia East,2014,3,120.0138788116991,27.27340041256261,32.53791285911375,163.4754127894358,0.3978268231810329
Tema West,2014,3,61.08365728539694,28.084187404330923,31.65173112344335,188.6098095342587,0.678787275221335
Ayawaso West Wuogon,2014,3,58.63530316569715,27.841499356043283,31.130541090296934,181.0864800373392,0.5881750315374878
Juaboso,2014,3,125.54043520170958,26.770966838048903,31.83609986499179,147.89997197952428,0.4673154848510802
North Dayi,2014,3,109.9966579962882,28.381759169090948,32.08295398189049,197.83453424181985,0.5121101111179559
Ledzokuku,2014,3,58.61579218572872,27.874952878234296,31.053666440902248,182.1235392252612,0.7283465694794926
Ahafo Ano North,2014,3,125.37666780146458,27.58677593513648,32.85717277104051,173.1900539892266,0.3125433633850052
Asante Akim North,2014,3,127.28554517922032,27.38053757925961,32.76590682081066,166.79666495704666,0.5472763794661142
Sissala West,2014,3,23.824532790059507,31.52984803712304,38.55024291701487,295.4252891508075,0.3375591908135024
Cape Coast North,2014,3,92.21238564197512,26.85194055623731,30.2780497841434,150.4101572433547,0.8279415646375573
Krowor,2014,3,58.739740036922754,28.084187404330923,31.65173112344335,188.6098095342587,0.6807915036682575
Bia West,2014,3,124.18746348615517,27.3245141893747,32.63217960455515,165.05993987061004,0.5014777619815575
Chiana Paga,2014,3,22.283230150050017,31.93979264872107,38.83754749060648,308.1335721103462,0.2770219995933202
Mpohor,2014,3,113.685606013057,26.37153739121634,30.526610806210787,135.51765912770148,0.5237483487198299
Asunafo North,2014,3,125.5853570170197,27.571357891989734,32.92202836087487,172.71209465168198,0.3991018269150342
Dadekotopon,2014,3,54.60575323433995,27.874952878234296,31.053666440902248,182.1235392252612,0.7702388951912856
Bongo,2014,3,24.4179842789989,31.812341592565005,38.57916919209621,304.1825893695126,0.2427400884294531
Obuasi East,2014,3,99.28224738458728,26.733939197565764,31.75555478308016,146.7521151245407,0.2560185114291118
Atwima Nwabiagya North,2014,3,111.56787128552082,27.33780007818478,32.56517856216294,165.4718024237276,0.2967025881350254
Ablekuma North,2014,3,68.1261259526153,27.868466964763705,31.288168087248906,181.92247590767397,0.8013007109970132
Manso Nkwanta,2014,3,121.66759042885874,27.08601881118508,32.257267569670674,157.66658314673768,0.4085622459917944
Ho West,2014,3,138.4735538349999,27.306685386978117,31.934537719425723,164.50724699632144,0.7199631498682499
Ayawaso East,2014,3,56.92753765073753,27.874952878234296,31.053666440902248,182.1235392252612,0.7356447114857418
Nabdam,2014,3,20.7776325405035,31.85712300977359,38.56137507863127,305.5708133029823,0.2276993514522204
Atwima Nwabiagya South,2014,3,111.18144394162135,27.31994921355435,32.55251946561259,164.9184256201859,0.3058024939360694
Kwabre East,2014,3,118.05900754202804,26.76137724220713,31.79904516485524,147.60269450841977,0.4930644159077937
Afigya Kwabre South,2014,3,120.5350077344207,27.008653390387018,32.169729737755645,155.268255101997,0.4596167393032667
Damongo,2014,3,46.12135092921152,30.56059463829086,37.10701780069684,265.3784337870367,0.3373092531491403
Afigya Kwabre North,2014,3,113.54417671533616,26.88630199007079,31.97704180101016,151.47536169219373,0.4300053884013987
Effiduasi/ Asokore,2014,3,130.76066646296974,26.9551171949222,31.960375054345047,153.60863304259124,0.4197192489704336
Okaikwei South,2014,3,65.21276807785034,27.874952878234296,31.053666440902248,182.1235392252612,0.9997509481668772
Abetifi,2014,3,116.83036441647404,27.05938927568468,32.7160156665908,156.84106754622502,0.6103978492410163
Berekum East,2014,3,127.2159833246536,27.84230110997217,33.30146311832474,181.11133440913895,0.3950709852972047
Builsa South,2014,3,25.2458009023996,32.3714610821009,39.12535419846954,321.51529354513485,0.2766620230858783
Ejisu,2014,3,125.4867237067441,26.915732323630408,31.92701365133097,152.38770203253844,0.4791161698769486
Yunyoo,2014,3,21.868526970145176,32.27037384131019,38.73453033189176,318.3815890806172,0.2277120052374385
Ho Central,2014,3,119.23947092436045,27.746956333965574,32.82509713679298,178.15564635293538,0.8212356311456277
Nalerigu Gambaga,2014,3,21.07665861290373,31.53597814165273,38.05588732710612,295.6153223912308,0.198969535977524
Gomoa Central,2014,3,130.4903568022855,27.247002789081588,30.384241554864893,162.65708646152655,0.7664869260912346
Asunafo South,2014,3,127.4197718969356,27.301165438102853,32.432734248094306,164.33612858118636,0.5653177157959464
Odododiodioo,2014,3,66.51606035232544,27.87157910729,31.17564692128002,182.0189523259889,1.1898778359511344
Walewale,2014,3,21.842661260259423,32.441563920621626,39.02227333710396,323.6884815392681,0.2230804164908701
Dormaa Central,2014,3,130.95555806164347,27.748343086995444,33.23323844654219,178.19863569686208,0.447037182387658
Hemang Lower Denkyira,2014,3,115.7964690025749,26.316888482900023,30.611854520500856,133.82354296990198,0.8667595527647177
South Dayi,2014,3,122.73024973994843,28.054241424023804,32.13524565832237,187.68148414474035,0.4489331466188055
Asante Akim Central,2014,3,132.93221237213712,26.85033581416788,32.098245970469804,150.36041023921177,0.5697137226187994
Efutu,2014,3,84.441284461881,27.74672977639645,30.979276537670707,178.1486230682918,0.5568956973686459
Atwima Mponua,2014,3,121.18374367441392,27.14514452405175,32.293099937729366,159.49948024560888,0.585203201297665
Mfantseman,2014,3,101.6705464352832,27.000589024065103,30.20620258880803,155.0182597460191,0.6177129603783659
Tema Central,2014,3,64.41517892104933,28.32911219443048,31.867292637978835,196.20247802734443,0.7830022583534018
Suame,2014,3,112.41959160814888,27.08035175910849,32.29180189382592,157.49090453236354,0.51970961450483
Jomoro,2014,3,121.53206390337036,26.5484428254472,29.493621824519405,141.00172758885327,0.2170605637336606
Ablekuma West,2014,3,68.15724468231201,27.87157910729,31.17564692128002,182.0189523259889,1.6759531490015362
Karaga,2014,3,24.487628733454475,32.29741972230385,38.58486706713772,319.2200113913935,0.2019625648200102
Okaikwei Central,2014,3,65.1107206853588,27.874952878234296,31.053666440902248,182.1235392252612,0.5598035112359551
Old Tafo,2014,3,109.20951812532364,26.96066223866884,32.11798284728099,153.780529398734,0.5409545164262964
Tarkwa Nsuaem,2014,3,115.9182407794496,26.32393837133406,30.495245104923256,134.04208951136647,0.3833760971142166
Wa East,2014,3,30.60427880529112,31.432593679064556,38.04832419325722,292.4104040510067,0.3292826872204225
Manhyia South,2014,3,108.73997777494525,26.94815925703712,32.08408759210125,153.3929369681507,0.6435361972246293
Mpraeso,2014,3,117.50891708120486,26.52008840979062,31.853340268163056,140.1227407035104,0.4857796218869378
Gomoa West,2014,3,128.45332669608987,27.296030235242096,29.682537926300185,164.17693729250513,0.7153221312806657
Bantama,2014,3,107.70347524484428,27.14018125757073,32.394458150023844,159.34561898469428,0.5360979422384142
Asante Akim South,2014,3,130.92412544409476,27.094375688649063,32.13944372078815,157.92564634811632,0.4579670467919634
Kumbungu,2014,3,31.741997386915006,32.22261286542388,38.46696086837992,316.9009988281322,0.2462595599041865
Komenda Edina Eguafo Abirem,2014,3,92.78437590407545,26.78935336919061,30.04615073277156,148.46995444491117,0.7088847397108178
Krachi Nchumuru,2014,3,64.61048574378457,29.628588381577103,34.552172802691466,236.48623982888037,0.4361776926232214
Kwadaso,2014,3,110.64769146683156,27.1831561179474,32.459059983975045,160.6778396563709,0.5241488043365495
Bolgatanga Central,2014,3,28.89886804838656,32.07636391545242,38.88278183794194,312.3672813790264,0.265629901213234
Sawla Tuna Kalba,2014,3,44.75143367500674,30.774954412731816,37.19394721526878,272.02358679467864,0.3714959623804727
Nanton,2014,3,29.923903634585454,31.897016036459014,38.005563652255866,306.807497130233,0.1874445427063744
Tolon,2014,3,36.63154310049112,31.980431046659103,38.177037207563856,309.3933624464296,0.2582222289940261
Tano South,2014,3,120.90526813825768,27.45262352777156,32.6686849046753,169.0313293609176,0.2833379881343461
Yendi,2014,3,35.81275536723295,31.23324297832783,37.24534446020232,286.2305323281633,0.4233936466492131
Sagnarigu,2014,3,36.75008645984099,31.83236968736445,37.92341208284192,304.8034603082971,0.2911921799906796
Tamale Central,2014,3,42.40349896794501,31.77938753403716,37.85035635383684,303.1610135551509,0.2345436006709517
Tamale South,2014,3,39.49318419570363,31.836893492662583,37.88167238521997,304.94369827253854,0.2587213838417918
Atiwa West,2014,3,132.4528247882027,26.764618019432834,31.992752311552444,147.7031586024208,0.550905308225393
Bodi,2014,3,126.09431307552812,26.763655967254103,31.770057774631216,147.67333498487963,0.4684543954067507
Yapei Kusawgu,2014,3,45.078001908374304,31.415021581852795,37.51646664727984,291.86566903747246,0.2849653694059758
Fanteakwa North,2014,3,111.87077911243416,27.48289953637374,32.065300673629416,169.96988562758693,0.4474244875996363
Salaga South,2014,3,53.7130754336994,30.88678132112249,36.76606894769197,275.49022095480586,0.2935389915553338
Asene Akroso Manso,2014,3,120.31693272727574,26.72768969621585,31.50152003032672,146.55838058269276,0.7479843647823416
Agotime Ziope,2014,3,95.55148674888578,28.00465182621377,33.30525802879382,186.14420661262668,0.8810919871716903
Bimbilla,2014,3,46.73818893349516,30.620136369274935,36.47580676111317,267.2242274475065,0.3543812964886144
Nsawam Adoagyiri,2014,3,97.31069806186764,27.437447930753105,32.17921571112892,168.56088585334535,0.6816215269645653
Anyaa Sowotuom,2014,3,69.79092998894471,27.867192881594463,31.33423324092746,181.88297932942777,0.6652437109362466
Wulensi,2014,3,47.88350860897074,29.98471480949324,35.88799755989978,247.52615909429355,0.3522568733594032
Weija Gbawe,2014,3,73.70391167539172,27.792544058858454,31.271690371027116,179.56886582461223,0.7669520658142044
Banda,2014,3,85.9456308525527,29.41479130004271,35.962910347492695,229.85853030133032,0.3430534422703563
Kintampo North,2014,3,68.03351386946525,30.389281067146676,36.65990647238458,260.0677130815281,0.318663860293588
Sefwi Wiawso,2014,3,124.95887003042716,26.948443449660385,31.89823570571833,153.40174693946275,0.6207931187827083
Nkwanta North,2014,3,54.756807501207255,29.506637986496813,35.340856621388404,232.70577758139723,0.4296638905413026
Assin Central,2014,3,125.01091730621546,26.353501245058727,31.254183493095013,134.95853859682248,0.7206627515301434
Kpandai,2014,3,55.1037866606883,30.11817428052547,35.628187925120336,251.6634026962904,0.3623934341249024
Bosome Freho,2014,3,118.85906653323008,26.8116806526969,31.73566159468472,149.1621002335999,0.4374214218191431
Pru East,2014,3,64.13198742905689,30.455304729972976,36.618738332028414,262.1144466291569,0.2646147903898695
Akatsi North,2014,3,77.55228636386295,28.118720131703025,33.15080283419832,189.68032408279177,0.9789346555319128
Sene West,2014,3,77.06493520554453,29.828583348554744,35.980903604786526,242.6860838051973,0.4445511631767766
Fomena,2014,3,113.31781593835916,26.54169571137199,31.42615555954133,140.79256705253331,0.2828078503788692
Central Tongu,2014,3,75.80381251416127,28.39590271639195,33.08294157361684,198.27298420814543,0.8091378423526667
Ketu North,2014,3,75.81015311853642,28.182572202107597,31.9845335186894,191.6597382653304,1.063249234993533
Yilo Krobo,2014,3,119.27265398960331,27.08604966045628,32.244852185656136,157.66753947414293,0.5119388395305057
Upper Denkyira West,2014,3,121.70720964042142,27.079359722353527,32.237092109258626,157.46015139295864,0.3572217871335401
Abuakwa South,2014,3,141.34308605848565,25.777369297660133,30.67730246804544,117.09844822746366,0.5408798943846027
Ofoase Ayirebi,2014,3,123.18445100198652,27.177496041507325,32.314712182962495,160.50237728672724,0.6073379393251241
New Edubiase,2014,3,110.58548090234078,26.99805782269361,32.10758437538886,154.93979250349977,0.5689392989181501
Amenfi Central,2014,3,117.66081005386384,26.61862518397354,31.568369541901284,143.1773807031769,0.6296579489500836
Akrofuom,2014,3,106.53906640413038,26.90558367138133,31.9898975501688,152.0730938128272,0.4918299317004397
Suhum,2014,3,130.06661299332129,26.62289963386515,31.510664265959043,143.3098886498195,0.6321148822860077
New Juaben South,2014,3,116.5746299688038,26.89668588112236,31.964332857698903,151.7972623147919,0.5055617702762919
South Tongu,2014,3,69.82460207572835,28.396073421115943,31.857054217563235,198.27827605459316,0.7437430481735373
Lower West Akim,2014,3,129.4541341080395,26.535648693173545,31.30442306708247,140.605109488383,0.6907052595926757
Akim Oda,2014,3,130.45225628181376,26.886440514405237,31.779343026830432,151.4796559465655,0.6282750133962797
Amenfi East,2014,4,162.01768006833808,26.43577269177922,31.13800669842852,133.07318075336684,0.1378953957177329
Sege,2014,4,81.16672215286364,28.274798220026863,31.31843726612558,188.24394660080583,0.283783853057818
Binduri,2014,4,53.08666291627867,32.08858512302298,37.814857148636094,302.6575536906863,0.1658288023792591
Akim Swedru,2014,4,141.68492206730588,26.64151868183028,31.397260649650843,139.24556045490894,0.112028875718573
Lawra,2014,4,58.27501775556034,31.860235741599023,38.10792179363878,295.8070722479661,0.2137414088458288
Sissala East,2014,4,65.63527383325263,31.631188259019886,37.79093458067903,288.93564777057776,0.1799086701993154
Anlo,2014,4,58.11271007369034,28.29448492796473,30.42495764926817,188.8345478389374,0.2552117993286545
Garu,2014,4,71.04971859209891,31.54497181114103,37.22706538834294,286.34915433423424,0.2124324073550585
Ashiaman,2014,4,71.29499614655751,27.92733026334953,31.687072293913552,177.8199079004826,0.2344034045583001
Navrongo Central,2014,4,57.32848495534142,32.29967370064602,38.2927191899041,308.9902110193793,0.2025122257184933
Wassa East,2014,4,138.39266722270017,26.500925214198663,30.23243472967406,135.02775642596612,0.1024616647003854
Subin,2014,4,149.12228752751895,26.91625811258956,31.87908732096355,147.48774337768634,0.2487615611814346
Kwesimintsim,2014,4,107.88142246156757,26.945634160023143,29.573278573333752,148.3690248006951,0.1962169655486055
Asawase,2014,4,148.3487027735668,26.91625811258956,31.87908732096355,147.48774337768634,0.237178819650511
Bolgatanga East,2014,4,54.63184017628988,31.92479175158447,37.769386370510965,297.7437525475325,0.1875625011925815
Madina,2014,4,77.1047397792732,27.61176758388237,31.64244462297333,168.35302751647114,0.1707730636976445
Atwima Kwanwoma,2014,4,154.58259879264364,27.048567932576454,32.107859848017554,151.45703797729456,0.1723836222246798
Builsa North,2014,4,55.88558145601886,32.28035209496114,38.34597919763752,308.41056284882853,0.2019168375958756
Jirapa,2014,4,56.659258666855976,31.46314256267552,37.64156550984363,283.8942768802631,0.1952222173434193
Oforikrom,2014,4,147.7640018573997,26.86684613355885,31.733565552905254,146.0053840067661,0.2370121932278662
Awutu Senya West,2014,4,90.5769649650871,27.600317719677413,31.406653765268203,168.00953159032113,0.1972399853473529
Fanteakwa South,2014,4,113.45404930709182,26.02304117679354,30.707490895811397,120.69123530381128,0.1578003384768454
Talensi,2014,4,55.99426752493935,31.884127760586196,37.74393860625643,296.5238328175863,0.1968522272941746
Trobu,2014,4,79.70755917005293,27.734008201101823,31.286886129158543,172.0202460330536,0.2369050389177113
Nhyiaeso,2014,4,150.7487668000803,26.975669561788635,31.950458120792494,149.27008685365865,0.2302428146871116
Asokwa,2014,4,148.82945116397627,27.004514315309287,31.956186648908435,150.13542945927853,0.2209208920410362
Bosomtwe,2014,4,147.92496504090963,26.89920259456145,31.648408900562423,146.9760778368473,0.1746872537351849
Adentan,2014,4,73.8386494717056,27.723644270571373,31.456348577978076,171.70932811714073,0.2264906068094453
Nkawkaw,2014,4,120.25716628842402,26.448635201975005,31.57391926531929,133.45905605924875,0.2115934627602606
Agona West,2014,4,120.51819387753363,27.01368032740892,31.221295863588512,150.4104098222665,0.1041458632313989
Manhyia North,2014,4,148.00982316578697,26.857608236965547,31.74849133409608,145.72824710896631,0.2493495513407614
Daffiama Bussie Issa,2014,4,65.54574036836534,31.283126079203143,37.42829605533291,278.49378237609176,0.1530271599347464
Yagaba Kubori,2014,4,67.72237358169801,32.0210321612213,38.08229802969662,300.63096483662184,0.1759007040498335
Manso Adubia,2014,4,142.04361377069705,26.99503557270439,31.99478924220981,149.85106718113576,0.1628721896361542
Juaben,2014,4,134.76186348459944,26.98649888140265,31.673092045876597,149.5949664420824,0.1291371621548409
Chireponi,2014,4,83.9022354377245,31.331945642134464,37.084224386553416,279.9583692640357,0.183882601338433
Tema East,2014,4,63.86603202227605,28.404790789369624,31.778713831007984,192.1437236810876,0.2780605815425894
Dome Kwabenya,2014,4,71.3759834072161,27.743496931013272,31.405083152566675,172.304907930398,0.2250990387432953
Upper Manya Krobo,2014,4,100.15866511899672,27.259522009853058,31.56632343691354,157.78566029559985,0.1684197964655229
Ahafo Ano South West,2014,4,153.69320489733371,26.89856424480156,32.08971211936393,146.95692734404594,0.1584455410319624
Gushiegu,2014,4,66.80204143841914,31.06551853335532,36.65912294576272,271.96555600065693,0.2401958338398583
Asuogyaman,2014,4,91.39090212628729,28.067423819458075,32.529410451939505,182.02271458373923,0.1842491146231074
Pru West,2014,4,119.70697980728376,29.123008756022887,35.18377345417962,213.6902626806835,0.2216388836852618
Wa Central,2014,4,73.2850145982965,30.681598110668453,36.71359056746648,260.4479433200562,0.1889945358167391
Abirem,2014,4,127.66754518857758,26.835624705937107,31.844674674597588,145.06874117811114,0.1674768650337625
Sene East,2014,4,91.73505168032338,29.220655816573327,33.93213045982385,216.61967449721527,0.1562702838088218
Wa West,2014,4,72.39291262879978,30.69472521541305,36.69359606464859,260.84175646238555,0.1933436200788615
Prestea Huni Valley,2014,4,178.83895736137532,26.12464862141345,30.454544579533398,123.73945864240817,0.1126813330412975
